results,context.geo_bounds.circle.center.latitude,context.geo_bounds.circle.center.longitude,context.geo_bounds.circle.radius,station_id
"[{'fsq_id': '4e223f06d4c0d32590f80ff4', 'categories': [{'id': 13306, 'name': 'Taco Restaurant', 'short_name': 'Tacos', 'plural_name': 'Taco Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/taco_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 164, 'geocodes': {'drop_off': {'latitude': 49.263553, 'longitude': -123.112904}, 'main': {'latitude': 49.263601, 'longitude': -123.112665}, 'roof': {'latitude': 49.263601, 'longitude': -123.112665}}, 'link': '/v3/places/4e223f06d4c0d32590f80ff4', 'location': {'address': '2450 Yukon St', 'address_extended': 'at W Broadway', 'country': 'CA', 'cross_street': 'at W Broadway', 'formatted_address': '2450 Yukon St (at W Broadway), Vancouver BC V5Y 0A4', 'locality': 'Vancouver', 'postcode': 'V5Y 0A4', 'region': 'BC'}, 'name': 'La Taqueria Pinche Taco Shop', 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '4b1db335f964a520211424e3', 'categories': [{'id': 13034, 'name': 'Café', 'short_name': 'Café', 'plural_name': 'Cafés', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13263, 'name': 'Japanese Restaurant', 'short_name': 'Japanese', 'plural_name': 'Japanese Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 96, 'geocodes': {'main': {'latitude': 49.263328, 'longitude': -123.11402}, 'roof': {'latitude': 49.263328, 'longitude': -123.11402}}, 'link': '/v3/places/4b1db335f964a520211424e3', 'location': {'address': '451W Broadway W', 'country': 'CA', 'cross_street': 'at Cambie St', 'formatted_address': '451W Broadway W (at Cambie St), Vancouver BC V5Y 1R4', 'locality': 'Vancouver', 'postcode': 'V5Y 1R4', 'region': 'BC'}, 'name': 'Marulilu Cafe', 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '4aec909ff964a520ccc821e3', 'categories': [{'id': 13035, 'name': 'Coffee Shop', 'short_name': 'Coffee Shop', 'plural_name': 'Coffee Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 430, 'geocodes': {'main': {'latitude': 49.263724, 'longitude': -123.108701}, 'roof': {'latitude': 49.263724, 'longitude': -123.108701}}, 'link': '/v3/places/4aec909ff964a520ccc821e3', 'location': {'address': '156 8th Ave W', 'country': 'CA', 'cross_street': 'btwn Columbia & Manitoba St', 'formatted_address': '156 8th Ave W (btwn Columbia & Manitoba St), Vancouver BC V5Y 1N2', 'locality': 'Vancouver', 'postcode': 'V5Y 1N2', 'region': 'BC'}, 'name': 'Milano Coffee', 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '4aa98676f964a520105420e3', 'categories': [{'id': 13035, 'name': 'Coffee Shop', 'short_name': 'Coffee Shop', 'plural_name': 'Coffee Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 225, 'geocodes': {'drop_off': {'latitude': 49.263256, 'longitude': -123.11724}, 'main': {'latitude': 49.263077, 'longitude': -123.117243}, 'roof': {'latitude': 49.263077, 'longitude': -123.117243}}, 'link': '/v3/places/4aa98676f964a520105420e3', 'location': {'address': '590 Broadway W', 'country': 'CA', 'cross_street': 'at Ash St', 'formatted_address': '590 Broadway W (at Ash St), Vancouver BC V5Z 1E9', 'locality': 'Vancouver', 'postcode': 'V5Z 1E9', 'region': 'BC'}, 'name': 'Elysian Coffee Broadway', 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '5674aec9498e6800815c3598', 'categories': [{'id': 13199, 'name': 'Indian Restaurant', 'short_name': 'Indian', 'plural_name': 'Indian Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/indian_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 553, 'geocodes': {'drop_off': {'latitude': 49.2576, 'longitude': -123.115071}, 'main': {'latitude': 49.257598, 'longitude': -123.114829}, 'roof': {'latitude': 49.257598, 'longitude': -123.114829}}, 'link': '/v3/places/5674aec9498e6800815c3598', 'location': {'address': '3106 Cambie St', 'country': 'CA', 'cross_street': 'at W 15th Ave', 'formatted_address': '3106 Cambie St (at W 15th Ave), Vancouver BC V5Z 2W2', 'locality': 'Vancouver', 'postcode': 'V5Z 2W2', 'region': 'BC'}, 'name': ""Vij's"", 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '51b201d27dd249ae714ba728', 'categories': [{'id': 13003, 'name': 'Bar', 'short_name': 'Bar', 'plural_name': 'Bars', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'short_name': 'Brewery', 'plural_name': 'Breweries', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 674, 'geocodes': {'main': {'latitude': 49.263877, 'longitude': -123.105307}, 'roof': {'latitude': 49.263877, 'longitude': -123.105307}}, 'link': '/v3/places/51b201d27dd249ae714ba728', 'location': {'address': '15 8th Ave W', 'country': 'CA', 'cross_street': 'btwn Manitoba & Ontario', 'formatted_address': '15 8th Ave W (btwn Manitoba & Ontario), Vancouver BC V5Y 1M8', 'locality': 'Vancouver', 'postcode': 'V5Y 1M8', 'region': 'BC'}, 'name': '33 Acres Brewing Co', 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '5a62b29f97cf5a4b8ccfc632', 'categories': [{'id': 13276, 'name': 'Sushi Restaurant', 'short_name': 'Sushi', 'plural_name': 'Sushi Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 158, 'geocodes': {'main': {'latitude': 49.26372, 'longitude': -123.11381}, 'roof': {'latitude': 49.26372, 'longitude': -123.11381}}, 'link': '/v3/places/5a62b29f97cf5a4b8ccfc632', 'location': {'address': '450 8th Ave W', 'country': 'CA', 'cross_street': '', 'formatted_address': '450 8th Ave W, Vancouver BC V5Y 1N9', 'locality': 'Vancouver', 'postcode': 'V5Y 1N9', 'region': 'BC'}, 'name': 'Uma Sushi', 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '5478ca03498e3bbc45e6ce54', 'categories': [{'id': 13035, 'name': 'Coffee Shop', 'short_name': 'Coffee Shop', 'plural_name': 'Coffee Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 724, 'geocodes': {'drop_off': {'latitude': 49.264523, 'longitude': -123.104835}, 'main': {'latitude': 49.264531, 'longitude': -123.105038}, 'roof': {'latitude': 49.264531, 'longitude': -123.105038}}, 'link': '/v3/places/5478ca03498e3bbc45e6ce54', 'location': {'address': '2301 Ontario St', 'country': 'CA', 'cross_street': 'at 7th Ave', 'formatted_address': '2301 Ontario St (at 7th Ave), Vancouver BC V5T 2X5', 'locality': 'Vancouver', 'postcode': 'V5T 2X5', 'region': 'BC'}, 'name': 'Elysian Coffee', 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '57e6d0a2498e8d223bc2af56', 'categories': [{'id': 13034, 'name': 'Café', 'short_name': 'Café', 'plural_name': 'Cafés', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13040, 'name': 'Dessert Shop', 'short_name': 'Desserts', 'plural_name': 'Dessert Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 454, 'geocodes': {'drop_off': {'latitude': 49.258375, 'longitude': -123.115057}, 'main': {'latitude': 49.25837, 'longitude': -123.114814}, 'roof': {'latitude': 49.25837, 'longitude': -123.114814}}, 'link': '/v3/places/57e6d0a2498e8d223bc2af56', 'location': {'address': '3010 Cambie St', 'country': 'CA', 'cross_street': '', 'formatted_address': '3010 Cambie St, Vancouver BC V5Z 2V9', 'locality': 'Vancouver', 'postcode': 'V5Z 2V9', 'region': 'BC'}, 'name': 'Passion8 Dessert Cafe', 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '4ab145f3f964a520d56820e3', 'categories': [{'id': 13002, 'name': 'Bakery', 'short_name': 'Bakery', 'plural_name': 'Bakeries', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13039, 'name': 'Deli', 'short_name': 'Deli', 'plural_name': 'Delis', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 283, 'geocodes': {'main': {'latitude': 49.264703, 'longitude': -123.112191}, 'roof': {'latitude': 49.264703, 'longitude': -123.112191}}, 'link': '/v3/places/4ab145f3f964a520d56820e3', 'location': {'address': '368 7th Ave W', 'country': 'CA', 'cross_street': 'at Yukon St', 'formatted_address': '368 7th Ave W (at Yukon St), Vancouver BC V5Y 1M4', 'locality': 'Vancouver', 'postcode': 'V5Y 1M4', 'region': 'BC'}, 'name': ""Solly's Bagelry"", 'related_places': {}, 'timezone': 'America/Vancouver'}]",49.262487,-123.114397,1000,7a19c49f486d7c0c02b3685d7b240448
"[{'fsq_id': '5751fda3498e4f21436b3b09', 'categories': [{'id': 13046, 'name': 'Ice Cream Parlor', 'short_name': 'Ice Cream', 'plural_name': 'Ice Cream Parlors', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 66, 'geocodes': {'main': {'latitude': 49.27515, 'longitude': -123.121436}, 'roof': {'latitude': 49.27515, 'longitude': -123.121436}}, 'link': '/v3/places/5751fda3498e4f21436b3b09', 'location': {'address': '1141 Mainland St', 'country': 'CA', 'cross_street': 'btwn Davie & Helmcken', 'formatted_address': '1141 Mainland St (btwn Davie & Helmcken), Vancouver BC V6B 5P2', 'locality': 'Vancouver', 'postcode': 'V6B 5P2', 'region': 'BC'}, 'name': 'Mister', 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '4e2901b5b61c41a2f8a38ab3', 'categories': [{'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 83, 'geocodes': {'main': {'latitude': 49.275181, 'longitude': -123.122007}, 'roof': {'latitude': 49.275181, 'longitude': -123.122007}}, 'link': '/v3/places/4e2901b5b61c41a2f8a38ab3', 'location': {'address': '1168 Hamilton St', 'address_extended': '# 203', 'country': 'CA', 'cross_street': 'btwn Davie & Helmcken St', 'formatted_address': '1168 Hamilton St (btwn Davie & Helmcken St), Vancouver BC V6B 2S2', 'locality': 'Vancouver', 'postcode': 'V6B 2S2', 'region': 'BC'}, 'name': 'The Flying Pig Yaletown', 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '4aa74bb8f964a520a14c20e3', 'categories': [{'id': 13338, 'name': 'Seafood Restaurant', 'short_name': 'Seafood', 'plural_name': 'Seafood Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 114, 'geocodes': {'main': {'latitude': 49.274378, 'longitude': -123.123236}, 'roof': {'latitude': 49.274378, 'longitude': -123.123236}}, 'link': '/v3/places/4aa74bb8f964a520a14c20e3', 'location': {'address': '1228 Hamilton St', 'address_extended': '# 405', 'country': 'CA', 'cross_street': 'at Drake St', 'formatted_address': '1228 Hamilton St (at Drake St), Vancouver BC V6B 6L2', 'locality': 'Vancouver', 'postcode': 'V6B 6L2', 'region': 'BC'}, 'name': ""Rodney's Oyster House"", 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '4aa942d5f964a520ba5220e3', 'categories': [{'id': 13338, 'name': 'Seafood Restaurant', 'short_name': 'Seafood', 'plural_name': 'Seafood Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 185, 'geocodes': {'main': {'latitude': 49.276123, 'longitude': -123.121114}, 'roof': {'latitude': 49.276123, 'longitude': -123.121114}}, 'link': '/v3/places/4aa942d5f964a520ba5220e3', 'location': {'address': '1095 Hamilton St', 'country': 'CA', 'cross_street': 'at Helmcken St', 'formatted_address': '1095 Hamilton St (at Helmcken St), Vancouver BC V6B 5T4', 'locality': 'Vancouver', 'postcode': 'V6B 5T4', 'region': 'BC'}, 'name': 'Blue Water Cafe + Raw Bar', 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '5af8880a838e59002ce2d728', 'categories': [{'id': 13002, 'name': 'Bakery', 'short_name': 'Bakery', 'plural_name': 'Bakeries', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 208, 'geocodes': {'drop_off': {'latitude': 49.276002, 'longitude': -123.119961}, 'main': {'latitude': 49.275871, 'longitude': -123.119875}, 'roof': {'latitude': 49.275871, 'longitude': -123.119875}}, 'link': '/v3/places/5af8880a838e59002ce2d728', 'location': {'address': '1036 Mainland St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1036 Mainland St, Vancouver BC V6B 2T4', 'locality': 'Vancouver', 'postcode': 'V6B 2T4', 'region': 'BC'}, 'name': 'Angus T', 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '4aa7ec7cf964a520064e20e3', 'categories': [{'id': 13236, 'name': 'Italian Restaurant', 'short_name': 'Italian', 'plural_name': 'Italian Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'LikelyOpen', 'distance': 222, 'geocodes': {'main': {'latitude': 49.274887, 'longitude': -123.118818}, 'roof': {'latitude': 49.274887, 'longitude': -123.118818}}, 'link': '/v3/places/4aa7ec7cf964a520064e20e3', 'location': {'address': '1088 Cambie St', 'country': 'CA', 'cross_street': 'at Pacific Blvd.', 'formatted_address': '1088 Cambie St (at Pacific Blvd.), Vancouver BC V6B 6J5', 'locality': 'Vancouver', 'postcode': 'V6B 6J5', 'region': 'BC'}, 'name': 'La Terrazza', 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '546cfab4498e31fa52b38545', 'categories': [{'id': 13002, 'name': 'Bakery', 'short_name': 'Bakery', 'plural_name': 'Bakeries', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'short_name': 'Coffee Shop', 'plural_name': 'Coffee Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 219, 'geocodes': {'drop_off': {'latitude': 49.276503, 'longitude': -123.121372}, 'main': {'latitude': 49.276391, 'longitude': -123.121299}, 'roof': {'latitude': 49.276391, 'longitude': -123.121299}}, 'link': '/v3/places/546cfab4498e31fa52b38545', 'location': {'address': '1088 Homer St', 'country': 'CA', 'cross_street': 'btwn Helmcken & Nelson', 'formatted_address': '1088 Homer St (btwn Helmcken & Nelson), Vancouver BC V6B 2W9', 'locality': 'Vancouver', 'postcode': 'V6B 2W9', 'region': 'BC'}, 'name': 'Small Victory Bakery', 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '56e71692498e78e8143f679d', 'categories': [{'id': 13306, 'name': 'Taco Restaurant', 'short_name': 'Tacos', 'plural_name': 'Taco Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/taco_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 272, 'geocodes': {'drop_off': {'latitude': 49.276275, 'longitude': -123.119545}, 'main': {'latitude': 49.276488, 'longitude': -123.119685}, 'roof': {'latitude': 49.276488, 'longitude': -123.119685}}, 'link': '/v3/places/56e71692498e78e8143f679d', 'location': {'address': '1025 Mainland St', 'country': 'CA', 'cross_street': 'Nelson', 'formatted_address': '1025 Mainland St (Nelson), Vancouver BC V6B 5P9', 'locality': 'Vancouver', 'postcode': 'V6B 5P9', 'region': 'BC'}, 'name': 'Tacofino', 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '50574432e4b0e7a978f3c474', 'categories': [{'id': 13064, 'name': 'Pizzeria', 'short_name': 'Pizza', 'plural_name': 'Pizzerias', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'short_name': 'Italian', 'plural_name': 'Italian Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'VeryLikelyOpen', 'distance': 270, 'geocodes': {'drop_off': {'latitude': 49.276597, 'longitude': -123.120073}, 'main': {'latitude': 49.276782, 'longitude': -123.120196}, 'roof': {'latitude': 49.276782, 'longitude': -123.120196}}, 'link': '/v3/places/50574432e4b0e7a978f3c474', 'location': {'address': '1011 Hamilton St', 'country': 'CA', 'cross_street': 'btwn Nelson & Helmcken', 'formatted_address': '1011 Hamilton St (btwn Nelson & Helmcken), Vancouver BC V6B 5T4', 'locality': 'Vancouver', 'postcode': 'V6B 5T4', 'region': 'BC'}, 'name': 'The Parlour', 'related_places': {}, 'timezone': 'America/Vancouver'}, {'fsq_id': '4aa74e0df964a520a64c20e3', 'categories': [{'id': 13058, 'name': 'Hot Dog Joint', 'short_name': 'Hot Dogs', 'plural_name': 'Hot Dog Joints', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/hotdog_', 'suffix': '.png'}}, {'id': 13263, 'name': 'Japanese Restaurant', 'short_name': 'Japanese', 'plural_name': 'Japanese Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}}], 'chains': [], 'closed_bucket': 'LikelyOpen', 'distance': 142, 'geocodes': {'main': {'latitude': 49.282197, 'longitude': -123.124147}, 'roof': {'latitude': 49.282197, 'longitude': -123.124147}}, 'link': '/v3/places/4aa74e0df964a520a64c20e3', 'location': {'address': '899 Burrard St', 'country': 'CA', 'cross_street': 'at Smithe St.', 'formatted_address': '899 Burrard St (at Smithe St.), Vancouver BC V6Z 1X9', 'locality': 'Vancouver', 'postcode': 'V6Z 1X9', 'region': 'BC'}, 'name': 'Japa Dog', 'related_places': {}, 'timezone': 'America/Vancouver'}]",49.274566,-123.121817,1000,32603a87cfca71d0f7dfa3513bad69d5
